"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x72224333ca1c54715b3e012e34ebc112fb2186af36db3ad7af3a4000569ce682","16730130",1677629519,2023-03-01 00:11:59,Sell,37.2509222562816, ETH, 59591.246294, USDC,1,599.72539429,USDC per ETH,Uniswap V3
"0x72224333ca1c54715b3e012e34ebc112fb2186af36db3ad7af3a4000569ce682","16730130",1677629519,2023-03-01 00:11:59,Buy,4.84441644357143, ETH, 9270.10650590451, ICE,0.00052258,ETH per ICE,SushiSwap
"0x72224333ca1c54715b3e012e34ebc112fb2186af36db3ad7af3a4000569ce682","16730130",1677629519,2023-03-01 00:11:59,Sell,7.59985111587734, ETH, 12158.811731, USDC,1,599.87499039,USDC per ETH,Uniswap V2
"0x72224333ca1c54715b3e012e34ebc112fb2186af36db3ad7af3a4000569ce682","16730130",1677629519,2023-03-01 00:11:59,Sell,24.0681847340584, ETH, 38515.080739, USDC,1,600.24867536,USDC per ETH,Uniswap V3
"0x04b35eb6b8b3aec68cf98a468304bac89a8d40cbab8452643a7385b696e21dfb","16730130",1677629519,2023-03-01 00:11:59,Buy,0.426299844583019, ETH, 22228.8302061144, ODDZ,0.00001918,ETH per ODDZ,Uniswap V2
"0xfdfdd5a9305b3ce32ba0047bcd41282c76bc2e435a6911d553f5be0f45963ba1","16730130",1677629519,2023-03-01 00:11:59,Sell,2411.87720579781, ICE, 1.27314263856382, ETH,0.00052786,ETH per ICE,SushiSwap
"0xfdfdd5a9305b3ce32ba0047bcd41282c76bc2e435a6911d553f5be0f45963ba1","16730130",1677629519,2023-03-01 00:11:59,Sell,7526.50492482919, ODDZ, 0.144908666103923, ETH,0.00001925,ETH per ODDZ,Uniswap V2
"0xe72ab6f6bbc8cd23cbcf04d75c411968cf67ba5baf32f9fcfda65fd29517d660","16730130",1677629519,2023-03-01 00:11:59,Buy,0.53947265625, ETH, 1044.13812687746, ICE,0.00051667,ETH per ICE,Uniswap V3
"0xe72ab6f6bbc8cd23cbcf04d75c411968cf67ba5baf32f9fcfda65fd29517d660","16730130",1677629519,2023-03-01 00:11:59,Sell,1044.13812687746, ICE, 0.54668545838818, ETH,0.00052358,ETH per ICE,SushiSwap
"0xe72ab6f6bbc8cd23cbcf04d75c411968cf67ba5baf32f9fcfda65fd29517d660","16730130",1677629519,2023-03-01 00:11:59,Buy,0.290927734375, ETH, 138.107359094299, AURA,0.00210653,ETH per AURA,Uniswap V3
"0xe72ab6f6bbc8cd23cbcf04d75c411968cf67ba5baf32f9fcfda65fd29517d660","16730130",1677629519,2023-03-01 00:11:59,Swap,138.107359094299, AURA, 27.7214778538432, auraBAL,0.20072412,auraBAL per AURA,Uniswap V3
"0xe72ab6f6bbc8cd23cbcf04d75c411968cf67ba5baf32f9fcfda65fd29517d660","16730130",1677629519,2023-03-01 00:11:59,Sell,27.7214778538432, auraBAL, 0.295774956629202, ETH,0.01066952,ETH per auraBAL,Uniswap V3
"0x4ddb1e6e477f53a7a8a9b48e05d5561688c257b6a17525175c08426ac3429fe3","16730130",1677629519,2023-03-01 00:11:59,Buy,1.79003903192568, ETH, 247958.655414086, STACK,0.00000722,ETH per STACK,Uniswap V2
"0xee291c68ccaa9653cf6f7008ed86fc9f6557c1a274f25e2d5bef47a1101da37d","16730130",1677629519,2023-03-01 00:11:59,Sell,17652.144994, POWR, 2.4977331026616, ETH,0.00014150,ETH per POWR,Uniswap V3
"0x168db90983fea0f8af0560e424722ff8d30d8a04247c4329f003631aac18e473","16730130",1677629519,2023-03-01 00:11:59,Buy,1.78425, ETH, 181696.583120098, DBI,0.00000982,ETH per DBI,Uniswap V3
"0xcccf82bd3e0d1c11cfbdf6d0b54a59ce3e6342926359eccfa665042984c3dbb7","16730130",1677629519,2023-03-01 00:11:59,Buy,209.582696, USDT, 0.130328127387236, ETH,1,608.11560944,USDT per ETH,Uniswap V2
"0xcccf82bd3e0d1c11cfbdf6d0b54a59ce3e6342926359eccfa665042984c3dbb7","16730130",1677629519,2023-03-01 00:11:59,Buy,0.130328127387236, ETH, 51000000.1818802, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0x1f3f3c905ca4ab172a249476c447fe5b9c20c208f19431065c87c161a12c929a","16730130",1677629519,2023-03-01 00:11:59,Sell,25, APE, 0.0777375927530938, ETH,0.00310950,ETH per APE,Uniswap V2
"0x9e4f3549142376a19ceb6bae37c399fb4f076a69120e43d70980a0187137e2fe","16730130",1677629519,2023-03-01 00:11:59,Sell,3347494.67668448, DSI, 0.0203657540754662, ETH,0.00000001,ETH per DSI,Uniswap V2
"0xffa4d2dde49ad9116f12b3e6497916a3c1f48b78a9c69f2b1772a34afd6a1f90","16730130",1677629519,2023-03-01 00:11:59,Sell,153942.368821244, AAI, 0.00524238906891758, ETH,0.00000003,ETH per AAI,Uniswap V2
"0xffa4d2dde49ad9116f12b3e6497916a3c1f48b78a9c69f2b1772a34afd6a1f90","16730130",1677629519,2023-03-01 00:11:59,Sell,15646705.5586021, AAI, 0.500828976287556, ETH,0.00000003,ETH per AAI,Uniswap V2
"0x264c517b0b23ebd19fc627bbc205fe6e1c2e6c58d1ddc29d3c8f272945512e20","16730130",1677629519,2023-03-01 00:11:59,Sell,0.033, XMON, 0.489468448571093, ETH,14.83237723,ETH per XMON,Uniswap V2
"0x264c517b0b23ebd19fc627bbc205fe6e1c2e6c58d1ddc29d3c8f272945512e20","16730130",1677629519,2023-03-01 00:11:59,Sell,0.489468448571093, ETH, 782.861658, USDC,1,599.41189322,USDC per ETH,Uniswap V2
"0x264c517b0b23ebd19fc627bbc205fe6e1c2e6c58d1ddc29d3c8f272945512e20","16730130",1677629519,2023-03-01 00:11:59,Sell,0.077, XMON, 1.13841142031692, ETH,14.78456390,ETH per XMON,Uniswap V3
"0x264c517b0b23ebd19fc627bbc205fe6e1c2e6c58d1ddc29d3c8f272945512e20","16730130",1677629519,2023-03-01 00:11:59,Sell,1.13841142031692, ETH, 1820.891376, USDC,1,599.50202844,USDC per ETH,Uniswap V3
"0xefac9adf1bc708c08a107da2e49912cfe45b23439752788334e7f25b1cfa0ec3","16730131",1677629531,2023-03-01 00:12:11,Buy,757360.00682, USDC, 472.732544528283, ETH,1,602.08984041,USDC per ETH,Uniswap V3
"0xfbf4986e8573e1d05fd5d4818a3dab0e8601c233b464f18df7f028b1f3333951","16730131",1677629531,2023-03-01 00:12:11,Buy,119341.474715, USDC, 74.5156857771536, ETH,1,601.56178488,USDC per ETH,Uniswap V3
"0x235a4dda0a88c93a0da6f97eb3f0578356828064a7528cfe3527ce937f823611","16730131",1677629531,2023-03-01 00:12:11,Buy,1.07819724588157, ETH, 984789428.740329, TKING,0.00000000,ETH per TKING,Uniswap V3
"0xc9a8ff295ae7c0b675625cebad61ca1cb0b229225dab959b6bd2fc82d8a42766","16730131",1677629531,2023-03-01 00:12:11,Buy,0.924071549618842, ETH, 820480156.828026, TKING,0.00000000,ETH per TKING,Uniswap V3
"0xaf93ea6de1c796ea985041887d74c04912a30b01dd9f119b25793148941e1e8c","16730131",1677629531,2023-03-01 00:12:11,Sell,984789428.740329, TKING, 1.09969799677332, ETH,0.00000000,ETH per TKING,Uniswap V3
"0xa6c22ba06ea084d99dc1041a42315d38229058d6d75095588a9ca04e7d343c24","16730131",1677629531,2023-03-01 00:12:11,Buy,41915.399946, USDT, 26.1596998391669, ETH,1,602.28902486,USDT per ETH,Uniswap V3
"0xc31b1371b666478781c7585c1dcf6753e8bffb361d8ad81733a8e00933735d49","16730131",1677629531,2023-03-01 00:12:11,Sell,22298.549958, POWR, 3.13392776117806, ETH,0.00014054,ETH per POWR,Uniswap V3
"0xabfd601c15f2576c6b4d0ddd0311a8c6e88d3581d4a07b8f3fe2dc4748d511d6","16730131",1677629531,2023-03-01 00:12:11,Sell,0.0604338081166484, WETH, 96.9433989480159, DAI,1,604.12527307,DAI per WETH,Unknown
"0x1e21e898ad7619cf6204c25c0a34f93c2b066d110be9d96fe16b6f2396b0ef3c","16730131",1677629531,2023-03-01 00:12:11,Sell,976.81592, ICE, 0.509042047570205, ETH,0.00052112,ETH per ICE,SushiSwap
"0xd01114497c165a0dfb2c893e68d85d82da49cb091a2f5dc2b1d501e005344937","16730131",1677629531,2023-03-01 00:12:11,Sell,899999.82, RUG, 0.0062997137514989, ETH,0.00000001,ETH per RUG,Uniswap V2
"0xd01114497c165a0dfb2c893e68d85d82da49cb091a2f5dc2b1d501e005344937","16730131",1677629531,2023-03-01 00:12:11,Sell,3546179.290764, RUG, 0.0245867586745619, ETH,0.00000001,ETH per RUG,Uniswap V2
"0xcf78181488012eb8a4d1ae18ed687280d9e55f4ac91cd77ae6dcf340baf98af8","16730131",1677629531,2023-03-01 00:12:11,Sell,2731.2, SYN, 2.19394304568181, ETH,0.00080329,ETH per SYN,SushiSwap
"0x7182f5a50fdb88818d8f776bd6a01b574b8af853a0df3ddba8bb10731fd821c6","16730131",1677629531,2023-03-01 00:12:11,Buy,0.245, ETH, 402886.665945592, SIMPAI,0.00000061,ETH per SIMPAI,Uniswap V2
"0xebc6bbbcf164ea590ef36d5dd64e612c4804672c4c73ccc37c6ac9300b1a2c39","16730131",1677629531,2023-03-01 00:12:11,Sell,10218.2925981616, MC, 2.35249895994428, ETH,0.00023022,ETH per MC,Uniswap V2
"0xaef3ee4c463bcbfc9796671eab8746364e8be9245ace55fcf157b7b27f9b8b72","16730131",1677629531,2023-03-01 00:12:11,Buy,0.07, ETH, 9898380.63431993, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xb7588879f5caf6809cdefc3d4d4e52edb08851ccefa24707c6e80d476253703c","16730131",1677629531,2023-03-01 00:12:11,Sell,20000, imgnAI, 0.170875414849961, ETH,0.00000854,ETH per imgnAI,Uniswap V2
"0xb7588879f5caf6809cdefc3d4d4e52edb08851ccefa24707c6e80d476253703c","16730131",1677629531,2023-03-01 00:12:11,Sell,20000, imgnAI, 0.170740875651405, ETH,0.00000854,ETH per imgnAI,Uniswap V2
"0xb7588879f5caf6809cdefc3d4d4e52edb08851ccefa24707c6e80d476253703c","16730131",1677629531,2023-03-01 00:12:11,Sell,6021.767453656, imgnAI, 0.0513817478734232, ETH,0.00000853,ETH per imgnAI,Uniswap V2
"0xb7588879f5caf6809cdefc3d4d4e52edb08851ccefa24707c6e80d476253703c","16730131",1677629531,2023-03-01 00:12:11,Sell,0.0513817478734232, ETH, 82.178988, USDC,1,599.38093586,USDC per ETH,Uniswap V2
"0x500a0dfc30eccb1e456485c346434efa8c1f9837756362de0fc3bb64cae64ca9","16730131",1677629531,2023-03-01 00:12:11,Buy,246.632489, USDT, 0.153364075031206, ETH,1,608.15033736,USDT per ETH,Uniswap V2
"0x500a0dfc30eccb1e456485c346434efa8c1f9837756362de0fc3bb64cae64ca9","16730131",1677629531,2023-03-01 00:12:11,Buy,0.153364075031206, ETH, 60000000.2243095, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0xf00cccf053133f62a8064f395c017cde5fde645d3c953d8b6529b01d000fc600","16730131",1677629531,2023-03-01 00:12:11,Sell,1, ETH, 1599.489588, USDC,1,599.48958800,USDC per ETH,Uniswap V3
"0x8ed1ca3488c0c3d1a1362afb1b53cee6e24f36a3f450a2fc04228546019ad5e3","16730131",1677629531,2023-03-01 00:12:11,Sell,2468493.14630966, ERC-20 TOKEN*, 0.106308455827537, ETH,0.00000004,ETH per ERC-20 TOKEN*,Uniswap V2
"0x791079968ce574cecbf741d92cf5712cbe2ac694897bdb711cc44a12fc97bab0","16730131",1677629531,2023-03-01 00:12:11,Sell,2813922.43586586, PRM, 0.0809735747180167, ETH,0.00000003,ETH per PRM,Uniswap V2
"0x258c5e58a7d84a67ca9485cbe6ea39878adbad78276263edf9f9ba679d756661","16730131",1677629531,2023-03-01 00:12:11,Buy,0.035, ETH, 98.504407004, LSD,0.00035531,ETH per LSD,Uniswap V2
"0xaf2182c297cb42e90d392f061d0345429b38f9ac96efbfd406c1ac95fce55174","16730131",1677629531,2023-03-01 00:12:11,Sell,3590.79312695068, $SHIBP, 0.352716783160134, ETH,0.00009823,ETH per $SHIBP,Uniswap V2
"0x4d190c2db7f74916e9890a4c7141a0de7407f8b7fef50521c51bc68cfa5a7ed7","16730131",1677629531,2023-03-01 00:12:11,Sell,6000, SYN, 4.81157837657265, ETH,0.00080193,ETH per SYN,SushiSwap
"0xecaeca4669808a5f49e26222811465aa30dbf6d9854b8202ffad669271d22830","16730132",1677629543,2023-03-01 00:12:23,Sell,45208.892555, POWR, 6.28204394660369, ETH,0.00013896,ETH per POWR,Uniswap V3
"0x4ec026aa4d6f282ac28fa9b22932b1987e5fd46b327fd7e0c43308c8539b8219","16730132",1677629543,2023-03-01 00:12:23,Sell,1642.97625256446, LOOKS, 0.192041505138644, ETH,0.00011689,ETH per LOOKS,Uniswap V3
"0x8f913923d496b5450d1a7fca29372fea8defb60ebadef960e847e7c89b62adda","16730132",1677629543,2023-03-01 00:12:23,Buy,0.0365248575974912, ETH, 4999999, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x95d07e720e2a13482e61e1f50c35154efdf5fc8acc210951ba307417b0208eb3","16730132",1677629543,2023-03-01 00:12:23,Buy,0.0373415939354161, ETH, 4999999, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xe4a2f7ecd6344272ff7e4d97e44cb25a9985a219608d2fe80a1ea84b2ab86d5b","16730132",1677629543,2023-03-01 00:12:23,Buy,0.05, ETH, 6524363.09453543, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xf4c22727ca42663861d3b401bee738388ccdd04c15160dfe67b1550ec4745884","16730132",1677629543,2023-03-01 00:12:23,Buy,0.0155155676391549, ETH, 2069802.36843483, SHIB,0.00000001,ETH per SHIB,Uniswap V2
"0x954f1bf1759d1f3253b14aff583742668288f17c7a7bc73b8eff1841d177205f","16730132",1677629543,2023-03-01 00:12:23,Sell,1088.39245335476, ETHIX, 0.151939541442658, ETH,0.00013960,ETH per ETHIX,Uniswap V2
"0x7a43cce4486b785a8d8a6646b4b0a7aca77d2e92f16fb99192dd341929bf3ae5","16730132",1677629543,2023-03-01 00:12:23,Sell,17126.7306617016, PDT, 2.78063998306208, ETH,0.00016236,ETH per PDT,Uniswap V3
"0x7a43cce4486b785a8d8a6646b4b0a7aca77d2e92f16fb99192dd341929bf3ae5","16730132",1677629543,2023-03-01 00:12:23,Sell,2.78063998306208, ETH, 4456.393365, USDC,1,602.65025035,USDC per ETH,Uniswap V3
"0x6c34142cf5ef1b70ec958dc5c631691d7f23b8e46a533393243353c0fb76a1f6","16730132",1677629543,2023-03-01 00:12:23,Sell,23913.031318555, tBag, 0.190319939349935, ETH,0.00000796,ETH per tBag,Uniswap V2
"0xe1b6008fcc6030bdb3205dd82e2e141b1da20f07d50cc87323cf27fde9211d9b","16730132",1677629543,2023-03-01 00:12:23,Buy,0.02, ETH, 39405.4921185429, COINS,0.00000051,ETH per COINS,Uniswap V2
"0x8bf49fdf63879b16397d1ab5bd67271a468f6852acdffd6eb79db584684011ce","16730132",1677629543,2023-03-01 00:12:23,Buy,0.02, ETH, 2556718.4834052, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x09daf027a98de4af0b414ed25fd881153d8512acc2756b03ca3b627441875d7c","16730132",1677629543,2023-03-01 00:12:23,Buy,0.05, ETH, 6263943.8588713, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xa5b62bbe6066171f4ab97cce7c39e9850146a1761d747586fe87806addb7a20e","16730132",1677629543,2023-03-01 00:12:23,Swap,537.869592, USDC, 537.751386, USDT,0.99978023,USDT per USDC,Uniswap V3
"0xbfb373b8ee6034117c7b3d1514dd14f760639019d40b28fe4af4ba92c726c240","16730132",1677629543,2023-03-01 00:12:23,Buy,500, USDC, 1433.32859986156, ZZ,0.34883836,USDC per ZZ,Uniswap V3
"0xd107dc2571809aa7b50932af3e1ba2093a6c9cfa84e246ad1f46761d21f6ddd7","16730132",1677629543,2023-03-01 00:12:23,Sell,131.137157095437, ASIC, 121.92467, USDC,0.92974922,USDC per ASIC,Uniswap V3
"0xd107dc2571809aa7b50932af3e1ba2093a6c9cfa84e246ad1f46761d21f6ddd7","16730132",1677629543,2023-03-01 00:12:23,Buy,121.92467, USDC, 1821.94892595, HEX,0.06691992,USDC per HEX,Uniswap V3
"0x107fa4e5915f6d0b3521f304c0f91e16c8513683f1f2a7e8d0ded9eccc9896b6","16730132",1677629543,2023-03-01 00:12:23,Buy,0.067000986104019, ETH, 1354.87693693, SHELTER,0.00004945,ETH per SHELTER,Uniswap V2
"0x7c292838f65dc310493d584bd65fc24ff80da441d32342c02df2c889e1786cdd","16730133",1677629555,2023-03-01 00:12:35,Buy,110034.525093, USDC, 68.6297322825634, ETH,1,603.30692592,USDC per ETH,Uniswap V3
"0xdfa9ef6219f2caf45f6c3a7577e3abe2c43f11202e65aa398b7712fe2aab1b9d","16730133",1677629555,2023-03-01 00:12:35,Buy,1.73206026928919, ETH, 12520.992748, POWR,0.00013833,ETH per POWR,Uniswap V3
"0x45c22c9a1e180896500ddaf2200cc641a6857e9e57949e6f225faf99fc07455e","16730133",1677629555,2023-03-01 00:12:35,Buy,28621.68411, USDC, 17.8521030552836, ETH,1,603.26679839,USDC per ETH,Uniswap V3
"0x0c8dc4ac9f6d2eb0836f898fa73fe78e56ccc9453b4c3685f7d3dd5a1d5fb17d","16730133",1677629555,2023-03-01 00:12:35,Buy,13143.5602401241, DAI, 8.20029668455283, ETH,1,602.81520849,DAI per ETH,Uniswap V3
"0xa186240b272314f99776a000c7a2f7f091e92bad5044c1cbad84e019dd97cc62","16730133",1677629555,2023-03-01 00:12:35,Sell,14049.72256413, TRU, 0.771965477715614, ETH,0.00005495,ETH per TRU,SushiSwap
"0xe5210b59c0bcff0cd02cbaa5d3a918940be8fc9496fc433d4961d04d158469fc","16730133",1677629555,2023-03-01 00:12:35,Buy,0.0826308904087658, ETH, 9968527.37879854, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x93e6819dc42aec04c0e3a7232369b4508b102b588afed16d4f6a97ccb4e393bb","16730133",1677629555,2023-03-01 00:12:35,Buy,0.0866297088956071, ETH, 9968527.37879854, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x838def37cde7c38769c2869d30a688b98efa6d2c1117b18d1c418aaa7e326f9b","16730133",1677629555,2023-03-01 00:12:35,Buy,0.0804843270865571, ETH, 8848336.09286973, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x01ef059018997e00917772789368f191ff8f572ff4ee6592183631d81ff9de02","16730133",1677629555,2023-03-01 00:12:35,Buy,0.0470624488575667, ETH, 4999999, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x72fba36cd30d3ae58628a7028d90363dab88ba61e2129927a95433d71514104a","16730133",1677629555,2023-03-01 00:12:35,Buy,0.1, ETH, 3.7E-08, DOGEK,2,702,702.70270270,ETH per DOGEK,Uniswap V2
"0xe69d289c869ebf7cc77e293b518a95fbeccac6840e5a9bf803a08c52b448d583","16730133",1677629555,2023-03-01 00:12:35,Swap,98804.9308365484, TAG, 229297206063.21, COLLAR,0.00000043,TAG per COLLAR,Unknown
"0x8403942e27abe2d0ce0add592ead844170fdb30500b49832d780bee92819d9e9","16730133",1677629555,2023-03-01 00:12:35,Sell,7686519.97582218, ICHOR, 0.140863838413342, ETH,0.00000002,ETH per ICHOR,Uniswap V2
"0x8403942e27abe2d0ce0add592ead844170fdb30500b49832d780bee92819d9e9","16730133",1677629555,2023-03-01 00:12:35,Buy,0.140863838413342, ETH, 1254547.98443201, Ai-Eco,0.00000011,ETH per Ai-Eco,Uniswap V2
"0x6cab225e5423a0304b8ad035fdd13cfa7a02728be09c18bf522815b8f4b7af54","16730133",1677629555,2023-03-01 00:12:35,Sell,0.0624866646365994, ETH, 100, DAI,1,600.34145816,DAI per ETH,Uniswap V3
"0xd1f9f87ae2284d312f35d49bf5ddd1fb86b172502121372688aad1a4109c83ef","16730133",1677629555,2023-03-01 00:12:35,Buy,0.1, ETH, 10140.3107680532, DBI,0.00000986,ETH per DBI,Uniswap V3
"0x3309b639432de6432f4bdd0c3aa13c240e2fb87abcd6f9b31e40881416b2a88d","16730133",1677629555,2023-03-01 00:12:35,Sell,4000000, BasedAI, 0.202766691901369, ETH,0.00000005,ETH per BasedAI,Uniswap V2
"0x772f24052d19a28545f011e52de70d681618b79b50358dd354816738df898632","16730134",1677629567,2023-03-01 00:12:47,Buy,475304.846842, USDC, 296.298525302089, ETH,1,604.14179030,USDC per ETH,Uniswap V3
"0x357f5ff899d275442b5db99e808cea01472149ef72d2fb2a7bc0d8f708a6f979","16730134",1677629567,2023-03-01 00:12:47,Sell,2922.5800525477, UNI, 18895.378143, USDC,6.46530730,USDC per UNI,Uniswap V3
"0x357f5ff899d275442b5db99e808cea01472149ef72d2fb2a7bc0d8f708a6f979","16730134",1677629567,2023-03-01 00:12:47,Swap,18895.378143, USDC, 18891.225226, USDT,0.99978022,USDT per USDC,Uniswap V3
"0x9eb8371b81635acba9fcf516fa74c0a399dfe2f2e016a4ea29cfd8c2bf2f161b","16730134",1677629567,2023-03-01 00:12:47,Buy,20886.936073, USDC, 3228.678197604, UNI,6.46919104,USDC per UNI,Uniswap V3
"0x4fa2991e00f176814835f0558ff21b38d018c69b6cce6d0904d248da2d6aa641","16730134",1677629567,2023-03-01 00:12:47,Buy,78572.525375, USDT, 48.9940784898104, ETH,1,603.71473037,USDT per ETH,Uniswap V3
"0x41d7dae1d223b1aa1d030e1d59748663ac8c799288a65a638e449ab7a3ac0958","16730134",1677629567,2023-03-01 00:12:47,Buy,49072.751038, USDC, 30.589815465838, ETH,1,604.21860318,USDC per ETH,Uniswap V3
"0x1fbbb8f23f715d9a1591be02f7685f52a8552b4aeb12720ebac2d53dc914f947","16730134",1677629567,2023-03-01 00:12:47,Sell,14233.8822726182, BAT, 2.55543853545326, ETH,0.00017953,ETH per BAT,Uniswap V3
"0x96c9605714b223aea44e77e2541b989573526afbb03a836630e19b78aa9834ba","16730134",1677629567,2023-03-01 00:12:47,Buy,29107.958123, USDC, 16.3396764232348, wstETH,1,781.42806314,USDC per wstETH,Kyber Network
"0x96c9605714b223aea44e77e2541b989573526afbb03a836630e19b78aa9834ba","16730134",1677629567,2023-03-01 00:12:47,Sell,16.3396764232348, wstETH, 18.1598297062184, ETH,1.11139470,ETH per wstETH,Kyber Network
"0x21bb075641a97b3e55fc1afac4b4ca4a71bfbb5940b8a8fd507dd1d0c6e5c147","16730134",1677629567,2023-03-01 00:12:47,Sell,19728.83023056, TRU, 1.07831736768541, ETH,0.00005466,ETH per TRU,SushiSwap
"0x78d4caf5e4bdef6db3c919bb0d7f2fc748f0960acf65fd6b0420a1c447d3ea00","16730134",1677629567,2023-03-01 00:12:47,Buy,1.68741780702723, ETH, 12147.880839, POWR,0.00013891,ETH per POWR,Uniswap V3
"0x1ed79621e96e77f6f99e1fbfbe16674df643b23378ac7a5bd96a818a0a09cd16","16730134",1677629567,2023-03-01 00:12:47,Buy,1.294530905683, ETH, 4352.767232, SRM,0.00029740,ETH per SRM,SushiSwap
"0x996c412ecec7b5db0f8dfb8d9c69e86b8ddc2c8c7c1802bb3b9cfd2247456724","16730134",1677629567,2023-03-01 00:12:47,Buy,0.0974464080992423, ETH, 9968683.08836726, RUG,0.00000001,ETH per RUG,Uniswap V2
"0x99bfc629143f0eb42e7273c1770c8e106299e16c38d11d0139b548cc79046a8d","16730134",1677629567,2023-03-01 00:12:47,Buy,0.08, ETH, 212.853408282, :ZKT:,0.00037585,ETH per :ZKT:,Uniswap V2
"0x4da2a5c64b8bd28e327dd0049d2342a7443d7b8cd6791cb6836f67fbca478f7a","16730134",1677629567,2023-03-01 00:12:47,Sell,3749.39390699102, UFT, 0.950681127374446, ETH,0.00025356,ETH per UFT,Uniswap V2
"0x1048e2d331aaeb4e130f6cd46a7ce5df38e868db4aa3a67335c56f9c9aee9c3b","16730134",1677629567,2023-03-01 00:12:47,Buy,0.9, ETH, 337133004.05682, ORD,0.00000000,ETH per ORD,Uniswap V2
"0x497db66251bfb2209e592953dbcea514deaf41b0f5b6e2434a554d3a74db4333","16730134",1677629567,2023-03-01 00:12:47,Sell,1.24749508534802, ETH, 2000, USDC,1,603.21272884,USDC per ETH,Uniswap V3
"0xc4282b5bccd559bd91c6dabbfe6d671a39cbaf96d5178d882ce2258d44f13e7d","16730134",1677629567,2023-03-01 00:12:47,Buy,0.2, ETH, 382.018287099134, ICE,0.00052354,ETH per ICE,SushiSwap
"0x219690a8825b03e6a482d55fd72c3eb181ec4df2e1f12a91dacae632dfadd574","16730134",1677629567,2023-03-01 00:12:47,Buy,226731.077404, USDC, 141.253340342044, ETH,1,605.13781023,USDC per ETH,Uniswap V3
"0xb8f728233a061e21b03ab8f01ee285a26f87468d5e6d8e7f12974977856dc364","16730134",1677629567,2023-03-01 00:12:47,Sell,0.071, ETH, 113.873788, USDC,1,603.85616901,USDC per ETH,Uniswap V3
"0x5101476a46d7a55751c881186a572dd61af10bfdb6175c07585f76b7331488d9","16730134",1677629567,2023-03-01 00:12:47,Buy,0.156, ETH, 61015244.1916256, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0x1268177b2175ffa60c3c7239a7c16b5dbe4e66277eacb3d462da177f3ffdb528","16730135",1677629579,2023-03-01 00:12:59,Buy,4.1758226, ETH, 29850.26421, POWR,0.00013989,ETH per POWR,Uniswap V3
"0x9d4458c14b8a92bdfee3908c6467c2c98aeb5f2d46ded3e0a9f35f678a56934c","16730135",1677629579,2023-03-01 00:12:59,Buy,3.5, ETH, 24789.361753, POWR,0.00014119,ETH per POWR,Uniswap V3
"0xb23fac17ba75d84676628ac7ba1d76fad2a86c41e71dc78665043b713d1c7e2c","16730135",1677629579,2023-03-01 00:12:59,Sell,29850.264209, POWR, 4.2067457134299, ETH,0.00014093,ETH per POWR,Uniswap V3
"0xa75017cc9061c41208c2d49493283c1ffb12e910c7ce6f55bf264866b3d897f8","16730135",1677629579,2023-03-01 00:12:59,Buy,1.0473238752993, ETH, 55.5934585450985, BIRD,0.01883898,ETH per BIRD,Uniswap V2
"0x985b0dda8aadf1bea3ad4cd8808228b1eb7cb46a4032572521c027baa7dd92b4","16730135",1677629579,2023-03-01 00:12:59,Buy,3.1, ETH, 162.936770534275, BIRD,0.01902579,ETH per BIRD,Uniswap V2
"0x8adbb98bd9d5439ad078bbfa09ebc8365af5b2f3b757f3f1467ed74f3b94102c","16730135",1677629579,2023-03-01 00:12:59,Sell,55.5934585450985, BIRD, 1.05650801432173, ETH,0.01900418,ETH per BIRD,Uniswap V2
"0x1821729192f3e479d7689cedecc6bec12e4c6e28fcb73a812b57f82afc1bac2d","16730135",1677629579,2023-03-01 00:12:59,Buy,0.0507864214189984, ETH, 4999999, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xbc449c3ffd5ee922a77e6074a353cf534c6afaa9d3dc2778ed2f6acff0cf8ec4","16730135",1677629579,2023-03-01 00:12:59,Buy,0.105492952405898, ETH, 9985232.65990068, RUG,0.00000001,ETH per RUG,Uniswap V2
"0xa3df81988e83094a0b53414f35efc8f3c1287da609cfbb05d43dcba1d1d2ac0d","16730135",1677629579,2023-03-01 00:12:59,Buy,1, ETH, 2760012960426.09, HACHI,0.00000000,ETH per HACHI,Uniswap V2
